,2B,3B,BA,BB,HBP,HOF,HR,IBB,OBP,OPS,SB,SF,SLG,firstName,games,hits,lastName,player_id,runs,seasons,WAR
10230,23.01,0.05,0.24863387978142076,20.0,11.0,N,17.020000000000003,2.0,0.3034825870646766,0.7547667400701412,0.05,5.0,0.45128415300546454,Fernando Alfredo,178.0,91.0,Seguignol,seguife01,42.019999999999996,5.0,-0.57
10231,8.01,3.0199999999999996,0.21825396825396826,17.009999999999998,1.0,N,8.0,0.0,0.26939965314933023,0.6386456848953619,5.01,1.0,0.3692460317460317,Brian Lee,119.0,55.0,Simmons,simmobr01,26.0,3.0,0.14
10232,29.01,4.029999999999999,0.2324455205811138,70.0,8.0,N,21.01,1.0,0.2967032967032967,0.6503352579623767,11.02,6.0,0.3536319612590799,Robert Eugene,258.0,192.0,Smith,smithbo06,88.0,5.0,0.02
10233,1.02,0.03,0.07943187795896896,2.02,1.0,N,0.03,0.0,0.14717348927875243,0.25737864446023584,0.03,0.0,0.11020515518148341,John Michael,64.0,3.02,Snyder,snydejo02,1.02,3.0,-0.15
10234,84.0,8.04,0.2621184919210054,152.0,17.0,N,59.0,4.0,0.3258185721953838,0.7537539402384719,13.04,23.0,0.427935368043088,Michael Shane,538.0,438.0,Spencer,spencsh01,208.0,8.0,4.94
10235,0.01,0.01,1.0,0.01,0.0,N,0.01,0.0,1.0,8.0,0.01,0.0,7.000000000000001,Kenneth Gregory,4.0,0.01,Steenstra,steenke01,0.01,1.0,0.0
10236,0.01,0.01,1.0,0.01,0.0,N,0.01,0.0,1.0,8.0,0.01,0.0,7.000000000000001,James Wellington,3.0,0.01,Stoops,stoopji01,0.01,1.0,0.0
10237,2.0,1.0,0.20512820512820512,6.0,0.0,N,2.0,0.0,0.2619047619047619,0.5952380952380952,1.0,0.0,0.3333333333333333,DaRond Tyrone,62.0,16.0,Stovall,stovada01,11.0,1.0,-0.28
10238,0.01,0.01,0.0025,0.01,0.0,N,0.01,0.0,0.004987531172069826,0.02248753117206983,0.01,0.0,0.0175,Mark Arthur,4.0,0.01,Strittmatter,stritma01,0.01,1.0,-0.11
10239,0.04,0.04,1.0,0.04,0.0,N,0.04,0.0,1.0,8.0,0.04,0.0,7.000000000000001,Jay Weldon,22.0,0.04,Tessmer,tessmja01,0.04,4.0,0.0
10240,0.04,0.04,1.0,1.03,0.0,N,0.04,0.0,1.0,8.0,0.04,0.0,7.000000000000001,Bryan Matthew,95.0,0.04,Ward,wardbr01,0.04,4.0,0.06
10241,131.01,5.089999999999998,0.26320501342882724,192.0,9.0,N,90.02,36.0,0.32047116165718925,0.767763014835345,1.11,27.0,0.4472918531781558,Daryle Lamar,948.0,588.0,Ward,wardda01,242.0,12.0,-4.36
10242,0.03,0.03,0.029411764705882353,0.03,0.0,N,0.03,0.0,0.05714285714285714,0.2630252100840336,0.03,0.0,0.20588235294117646,James Eric,32.0,0.03,Weaver,weaveer01,0.03,3.0,0.0
10243,0.01,0.01,0.0033333333333333335,0.01,0.0,N,0.01,0.0,0.00664451827242525,0.029977851605758585,0.01,0.0,0.023333333333333334,Michael Paul,10.0,0.01,Welch,welchmi03,0.01,1.0,-0.04
10244,16.0,1.02,0.271505376344086,31.0,1.0,N,7.01,0.0,0.3275862068965517,0.7041184649610679,3.0,2.0,0.3765322580645161,Craig Franklin,139.0,101.0,Wilson,wilsocr02,54.0,3.0,1.14
10245,221.01,16.050000000000004,0.26355233574818887,350.0,51.0,N,189.01,15.0,0.3285939968404423,0.7970276715843843,124.00999999999999,27.0,0.468433674743942,Preston James Richard,1108.0,1055.0,Wilson,wilsopr01,573.0,13.0,6.28
10246,367.01,59.01,0.28435176204332363,526.0,53.0,Y,110.0,23.0,0.3428152492668622,0.7589209718662803,215.0,55.0,0.4161057225994181,Dwight Randolph,1717.0,1759.0,Winn,winnra01,863.0,15.0,27.53
10247,12.02,0.05,0.23308270676691728,19.02,1.0,N,15.01,0.0,0.2671741288827951,0.6434899183564793,1.04,4.0,0.37631578947368416,Kevin Joseph,146.0,93.0,Witt,wittke01,38.01,5.0,-1.59
10248,6.099999999999999,0.15,0.1706978760294755,11.079999999999998,0.0,N,7.099999999999998,0.0,0.1958785915728925,0.4466227036954181,0.15,1.0,0.2507441121225256,Kerry Lee,449.0,59.069999999999986,Wood,woodke02,23.090000000000014,15.0,1.03
10249,0.02,0.02,1.0,0.02,0.0,N,0.02,0.0,1.0,8.0,0.02,0.0,7.000000000000001,Timothy R.,18.0,0.02,Young,youngti01,0.02,2.0,0.01
10250,44.0,8.02,0.2690951821386604,63.019999999999996,4.0,N,14.049999999999999,2.0,0.3207081103334706,0.7098855486413437,15.049999999999999,5.0,0.3891774383078731,John Chad,267.0,229.0,Allen,allench01,102.01,7.0,-1.64
10251,0.03,0.03,0.029411764705882353,0.03,0.0,N,0.03,0.0,0.05714285714285714,0.2630252100840336,0.03,0.0,0.20588235294117646,Hector Radhames,50.0,0.03,Almonte,almonhe01,0.03,3.0,0.01
10252,3.039999999999999,0.07,0.13540379977648376,8.04,0.0,N,0.07,0.0,0.17444538051109243,0.32978918381678035,0.07,0.0,0.15534380330568792,James Drew,122.0,23.020000000000003,Anderson,anderji02,11.02,7.0,0.21
10253,2.08,1.09,0.09712686567164179,4.059999999999999,0.0,N,0.09999999999999999,0.0,0.11060060280820407,0.22474239385298017,0.09999999999999999,0.0,0.11414179104477612,Antonio Jose,186.0,26.03,Armas,armasto02,6.049999999999999,10.0,-1.42
10254,0.07,0.07,0.12075029308323555,0.07,0.0,N,0.07,0.0,0.12434325744308221,0.26971254231998715,0.07,0.0,0.14536928487690493,John Robert,109.0,2.059999999999999,Bale,balejo01,0.07,7.0,-0.05
10255,187.01,1.1400000000000001,0.23468208092485549,207.01,46.0,N,136.0,31.0,0.2838505227864531,0.6911597713413664,2.129999999999999,39.0,0.4073092485549133,Rodrigo Richard,1114.0,812.0,Barajas,barajro01,396.0,15.0,4.8
10256,4.01,1.02,0.23170731707317074,21.0,4.0,N,3.01,0.0,0.3298429319371728,0.6535014685225387,30.0,2.0,0.32365853658536586,Glen F.,235.0,38.0,Barker,barkegl01,53.0,3.0,0.34
10257,12.01,0.05,0.24912280701754386,34.0,1.0,N,6.02,2.0,0.3281733746130031,0.6831558307533541,3.0199999999999996,3.0,0.3549824561403509,Kevin Stewart,126.0,71.0,Barker,barkeke01,32.010000000000005,5.0,-0.31
10258,11.01,3.0199999999999996,0.1929581993569132,22.01,6.0,N,12.01,1.0,0.2573608958802374,0.6209943363947068,7.01,3.0,0.36363344051446944,Clayton Daniel,183.0,60.01,Bellinger,bellicl01,57.01,4.0,-0.16
10259,41.01,13.02,0.2257479601087942,119.0,5.0,N,8.03,2.0,0.30349877949552484,0.6118759327140199,31.02,2.0,0.308377153218495,Peter Francis,308.0,249.0,Bergeron,bergepe01,171.0,5.0,-2.82
10260,422.0,30.03,0.29348328454783545,1201.0,66.0,N,366.0,160.0,0.40604198668714797,0.9429484725907067,86.02000000000001,54.0,0.5369064859035587,William Lance,1879.0,1905.0,Berkman,berkmla01,1146.0,16.0,51.66
10261,264.01,18.07,0.26355555555555554,445.0,72.0,Y,167.03,37.0,0.33629541864139023,0.7779043075302792,36.04,47.0,0.44160888888888894,William Casey,1265.0,1186.0,Blake,blakeca01,644.0,15.0,24.9
10262,206.01,15.049999999999999,0.24962178517397882,332.0,33.0,N,99.01,34.0,0.30999771219400596,0.694047132264606,19.08000000000001,40.0,0.38404942007060006,Geoffrey Edward,1389.0,990.0,Blum,blumge01,446.0,15.0,3.18
10263,0.07,0.07,0.15552995391705063,1.06,0.0,N,0.07,0.0,0.18856088560885606,0.3602198717839712,0.07,0.0,0.17165898617511516,Micah Andrew,88.0,4.049999999999999,Bowie,bowiemi01,0.07,7.0,-0.01
10264,1.11,0.11999999999999998,0.20474174428450465,1.11,1.0,N,0.11999999999999998,0.0,0.23217789404839764,0.46587814807041283,0.11999999999999998,0.0,0.23370025402201522,James Robert,356.0,12.089999999999998,Brower,broweji01,9.089999999999998,12.0,0.43
10265,32.0,2.0199999999999996,0.251131221719457,36.0,5.0,N,11.0,0.0,0.3114754098360656,0.718805726578147,3.02,5.0,0.4073303167420814,Roosevelt Lawayne,228.0,111.0,Brown,brownro01,44.0,4.0,0.0
10266,0.060000000000000005,0.060000000000000005,0.6721311475409835,0.060000000000000005,0.0,N,0.060000000000000005,0.0,0.6784565916398713,1.468620526066101,0.060000000000000005,0.0,0.7901639344262296,Michael Christopher,41.0,2.049999999999999,Callaway,callami01,0.060000000000000005,6.0,0.06
10267,4.02,0.04,0.20020000000000004,6.01,1.0,N,1.03,1.0,0.2525932155873283,0.5246932155873283,1.03,0.0,0.2721,Robinson Castro,45.0,20.020000000000003,Cancel,cancero01,10.02,4.0,-0.45
10268,0.060000000000000005,0.060000000000000005,1.0,0.060000000000000005,0.0,N,0.060000000000000005,0.0,1.0,8.0,0.060000000000000005,0.0,7.0,Lance David,181.0,0.060000000000000005,Carter,cartela02,0.060000000000000005,6.0,0.08
10269,66.00999999999999,0.13999999999999999,0.2370266479663394,151.0,5.0,N,67.00999999999999,22.0,0.30971786833855797,0.7342059468799325,2.12,13.0,0.42448807854137444,Ramon Abraham,567.0,338.0,Castro,castrra01,155.01,14.0,3.1
10270,3.03,0.05,0.25,10.01,5.0,N,2.03,0.0,0.32418453899731053,0.6462157889973106,6.02,2.0,0.32203125,McKay Andrew,99.0,32.0,Christensen,chrismc01,22.009999999999998,5.0,-0.28
10271,5.0,3.0,0.26666666666666666,14.0,1.0,N,1.01,0.0,0.35833333333333334,0.7586190476190476,1.01,0.0,0.4002857142857143,Christopher Alan,70.0,28.0,Clapinski,clapich01,18.0,2.0,0.44
10272,4.01,3.0199999999999996,0.23275862068965517,10.0,2.0,N,2.0199999999999996,0.0,0.3046875,0.6763254310344827,0.03,0.0,0.3716379310344827,Michael Gus,71.0,27.0,Colangelo,colanmi01,12.01,3.0,-0.75
10273,7.0,0.02,0.23148148148148148,11.0,1.0,N,1.01,0.0,0.30578512396694213,0.6305073461891644,1.01,1.0,0.32472222222222225,Trace Robert,51.0,25.0,Coquillette,coquitr01,8.0,2.0,-0.3
10274,0.04,0.04,0.01970443349753695,0.04,0.0,N,0.04,0.0,0.03864734299516909,0.17657837747792773,0.04,0.0,0.13793103448275865,David Cardenas,86.0,0.04,Cortes,corteda01,0.04,4.0,0.01
10275,1.0,0.01,0.24,0.01,2.0,N,1.0,0.0,0.2965568308034061,0.6973568308034062,0.01,0.0,0.4008,James Darron,15.0,6.0,Cox,coxda02,2.0,1.0,-0.01
10276,72.0,2.02,0.26150121065375304,129.01,22.0,N,39.01,7.0,0.33953295544706613,0.7568614461653874,8.01,9.0,0.4173284907183213,Charles Steven,378.0,324.0,Cox,coxst01,146.01,4.0,1.72
10277,0.01,0.01,0.005,0.01,0.0,N,0.01,0.0,0.009950248756218907,0.04495024875621891,0.01,0.0,0.035,Patrick Rees,3.0,0.01,Daneker,danekpa01,0.01,1.0,-0.03
10278,28.0,5.01,0.2730627306273063,67.0,1.0,N,5.0,4.0,0.35294117647058826,0.7238267853266769,17.0,2.0,0.37088560885608857,Michael Curtis,188.0,148.0,Darr,darrmi02,63.0,3.0,2.51
10279,57.01,13.02,0.25854037267080743,185.0,4.0,N,33.019999999999996,3.0,0.34893048128342247,0.7488606055070249,59.019999999999996,19.0,0.39993012422360247,Jeffrey Graham,528.0,333.0,DaVanon,davanje02,205.0,9.0,5.25
10280,0.05,0.05,1.0,1.04,0.0,N,0.05,0.0,1.0,8.0,0.05,0.0,7.0,Thomas Joseph,114.0,0.05,Davey,daveyto01,0.05,5.0,0.1
10281,0.01,0.01,0.13636363636363635,0.01,0.0,N,0.01,0.0,0.1367560199909132,0.2758469290818223,2.0,0.0,0.13909090909090907,Cleatus Lavon,12.0,3.0,Davidson,davidcl02,3.0,1.0,-0.09
10282,0.01,0.01,0.16666666666666666,0.01,0.0,N,0.01,0.0,0.1680532445923461,0.3447199112590128,0.01,0.0,0.17666666666666667,Thomas James,5.0,1.0,Davis,davisto03,0.01,1.0,-0.09
10283,4.02,0.04,0.16336734693877553,9.01,1.0,N,0.04,1.0,0.24090362003518195,0.44733219146375336,2.03,0.0,0.20642857142857143,Travis Sentell,55.0,16.01,Dawkins,dawkitr01,8.01,4.0,-1.15
10284,0.01,0.01,0.09090909090909091,1.0,0.0,N,0.01,0.0,0.11428571428571428,0.20701298701298698,0.01,1.0,0.09272727272727271,Jason Christopher,11.0,3.0,Dellaero,dellaja01,1.0,1.0,-0.92
10285,0.03,0.03,1.0,0.03,0.0,N,0.03,0.0,1.0,8.0,0.03,0.0,7.0,Sean Michael,29.0,0.03,DePaula,depause01,0.03,3.0,0.01
10286,3.0199999999999996,0.04,0.20544642857142856,4.02,0.0,N,1.03,0.0,0.2329770729184623,0.493691358632748,0.04,0.0,0.2607142857142857,Kelly Daniel,51.0,23.009999999999998,Dransfeldt,dranske01,10.01,4.0,-0.62
10287,108.0,6.029999999999999,0.28080082135523615,307.0,18.0,N,94.0,27.0,0.3806198166739415,0.867816941930615,7.02,18.0,0.48719712525667347,Erubiel,624.0,547.0,Durazo,durazer01,333.0,7.0,9.08
10288,5.02,3.0399999999999996,0.19578723404255322,17.009999999999998,0.0,N,2.0399999999999996,0.0,0.2500694416888219,0.5191332714760559,14.01,0.0,0.26906382978723403,Trent John,140.0,46.010000000000005,Durrington,durritr01,35.01,5.0,-1.54
10289,0.03,0.03,0.11320754716981132,0.03,0.0,N,0.03,0.0,0.11615044247787612,0.24933579208941886,0.03,0.0,0.13318534961154274,Horacio,15.0,1.02,Estrada,estraho01,1.02,3.0,0.04
10290,1.2000000000000002,0.21000000000000005,0.0773776546629732,2.1999999999999957,1.0,N,0.21000000000000005,0.0,0.1266495287060839,0.24557842990645323,0.21000000000000005,1.0,0.11892890120036934,Kyle Lynn,893.0,4.189999999999996,Farnsworth,farnsky01,3.1999999999999957,21.0,0.33
10291,3.0,0.02,0.14285714285714285,3.0,0.0,N,0.02,0.0,0.19230769230769232,0.39843014128728416,0.02,0.0,0.20612244897959184,Jose Mayobanex,21.0,7.0,Fernandez,fernajo01,1.01,2.0,-0.92
10292,2.0999999999999983,1.1,0.14036718568440615,1.1,0.0,N,1.1,0.0,0.15121615419917386,0.3798938209433057,0.10999999999999999,0.0,0.22867766674413187,Eric Serge,402.0,12.079999999999998,Gagne,gagneer01,5.079999999999998,11.0,0.23
10293,0.01,1.0,0.25,3.0,0.0,N,2.0,0.0,0.3333333333333333,0.9170833333333333,0.01,0.0,0.58375,Amaury Miguel,10.0,6.0,Garcia,garciam01,6.0,1.0,0.24
10294,5.05,2.05,0.21611721611721613,8.03,1.0,N,5.039999999999999,1.0,0.24121547353118467,0.5462337885494997,7.049999999999999,0.0,0.30501831501831494,Jesus Jesse,171.0,59.0,Garcia,garcije01,41.0,7.0,-0.81
10295,1.0,0.01,0.1111111111111111,0.01,0.0,N,0.01,0.0,0.1120976692563818,0.33987544703415956,0.01,0.0,0.22777777777777775,Luis Rafael,8.0,1.0,Garcia,garcilu01,0.01,1.0,-0.22
10296,0.09999999999999999,0.09999999999999999,0.07445671535447093,2.0899999999999994,1.0,N,0.09999999999999999,0.0,0.16623876765083434,0.2620706165998902,0.09999999999999999,0.0,0.0958318489490559,John Gary,263.0,2.0899999999999994,Glover,glovega01,3.0899999999999994,10.0,-0.08
10297,41.01,3.039999999999999,0.23923444976076555,78.0,10.0,N,17.030000000000005,9.0,0.3096774193548387,0.6663520605031641,3.049999999999999,6.0,0.35667464114832537,Wiklenman Vicente,295.0,200.0,Gonzalez,gonzawi01,75.0,7.0,1.51
10298,0.01,0.01,0.005,0.01,0.0,N,0.01,0.0,0.009950248756218907,0.04495024875621891,0.01,0.0,0.035,Richard Douglas,1.0,0.01,Greene,greenri01,0.01,1.0,0.0
10299,2.0,1.0,0.2765957446808511,3.0,2.0,N,1.0,0.0,0.34615384615384615,0.7716857610474632,0.01,0.0,0.425531914893617,Creighton Wade,18.0,13.0,Gubanich,gubancr01,4.0,1.0,0.17
10300,238.0,89.01,0.27108881456707545,265.0,31.0,N,62.01,18.0,0.3073016984766241,0.6902541325160148,125.01,33.0,0.3829524340393906,Cristian,1406.0,1459.0,Guzman,guzmacr01,727.0,12.0,12.49
10301,11.01,0.03,0.22829710144927537,10.01,0.0,N,4.01,4.0,0.25353286344224163,0.5655256170654301,0.03,2.0,0.31199275362318846,Edwards,127.0,63.010000000000005,Guzman,guzmaed01,23.009999999999998,3.0,-2.12
10302,1.01,0.02,0.0693103448275862,3.01,0.0,N,0.02,0.0,0.15207512874886397,0.2596613356454157,0.02,1.0,0.10758620689655171,Yamid Salcedo,18.0,2.01,Haad,haadya01,0.02,2.0,-0.52
10303,0.08,0.08,0.03883495145631069,0.08,0.0,N,0.08,0.0,0.07476635514018692,0.3466110153343618,0.08,0.0,0.27184466019417486,Chad Ashley,175.0,0.08,Harville,harvich01,0.08,8.0,0.05
10304,0.01,0.01,0.14285714285714285,4.0,0.0,N,0.01,0.0,0.2692307692307692,0.4149450549450549,0.01,1.0,0.14571428571428569,Bret Ryan,12.0,3.0,Hemphill,hemphbr01,3.0,1.0,-0.12
10305,23.01,2.0499999999999994,0.19514227642276424,38.01,2.0,N,13.02,1.0,0.2547143311922998,0.5843484775337633,9.049999999999999,2.0,0.32963414634146343,Chad Bruce,189.0,96.01,Hermansen,hermach01,49.01,7.0,-3.61
10306,0.02,0.02,0.13399999999999998,0.02,0.0,N,0.02,0.0,0.1351531291611185,0.27715312916111845,3.01,0.0,0.142,Carlos Eduardo,18.0,2.01,Hernandez,hernaca02,4.01,2.0,-0.24
10307,262.0,8.089999999999998,0.26346718903036237,430.0,74.0,N,169.0,23.0,0.32662073838544425,0.7438939998937695,9.059999999999999,52.0,0.4172732615083252,Ramon Jose,1526.0,1345.0,Hernandez,hernara02,580.0,15.0,21.6
10308,0.03,0.03,0.029411764705882353,0.03,0.0,N,0.03,0.0,0.05714285714285714,0.2630252100840336,0.03,0.0,0.20588235294117646,Brett,14.0,0.03,Hinchliffe,hinchbr01,0.03,3.0,-0.02
10309,105.01,17.060000000000006,0.26308476146364057,291.0,6.0,N,36.029999999999994,9.0,0.35077047850770476,0.728361956043601,36.029999999999994,10.0,0.3775914775358963,D'Angelo,641.0,568.0,Jimenez,jimenda01,290.0,11.0,0.0
10310,255.01,19.02,0.27688289072703526,314.0,36.0,N,165.01,37.0,0.3262924964795816,0.7747208813293857,82.02000000000001,27.0,0.4484283848498041,Jacque Dewayne,1302.0,1272.0,Jones,jonesja04,632.0,11.0,-0.21
10311,288.0,42.010000000000005,0.2718801388635118,401.0,72.0,N,80.0,43.0,0.32688781463577266,0.7105932778186705,179.01,53.0,0.38370546318289783,Adam Thomas,1691.0,1488.0,Kennedy,kennead01,682.0,14.0,20.99
10312,3.0999999999999996,0.12999999999999998,0.12450166655774136,6.08,0.0,N,0.12999999999999998,0.0,0.1569742020113686,0.3059840706474055,0.12999999999999998,1.0,0.1490098686360369,Byung-Hyun,394.0,19.050000000000004,Kim,kimby01,4.119999999999999,13.0,-0.37
10313,0.07,0.07,0.03414634146341466,0.07,0.0,N,0.07,0.0,0.06603773584905664,0.30506212609295924,0.07,0.0,0.2390243902439026,William Christopher,379.0,0.07,Koch,kochbi01,0.07,7.0,0.14
10314,5.02,1.02,0.2158273381294964,11.01,0.0,N,1.02,0.0,0.27338177454836343,0.5620148680735433,0.03,0.0,0.28863309352517985,David Christian,69.0,30.0,Lamb,lambda01,19.01,3.0,-1.02
10315,148.0,7.0699999999999985,0.2309672673777124,237.0,107.0,N,96.0,39.0,0.3154819863680623,0.7120027660664807,14.049999999999999,18.0,0.3965207796984185,Michael Jason,922.0,628.0,LaRue,larueja01,307.0,12.0,8.84
10316,469.0,19.05,0.28473005135913815,655.0,47.0,N,358.0,60.0,0.3387225321644085,0.821510957568392,125.01,98.0,0.4827884254039835,Carlos,2099.0,2273.0,Lee,leeca01,1125.0,16.0,28.23
10317,0.05,0.05,0.17247097844112771,0.05,0.0,N,0.05,0.0,0.17927631578947373,0.401498538011696,0.05,0.0,0.2222222222222223,David Emmer,96.0,1.04,Lee,leeda01,1.04,5.0,-0.01
10318,36.01,1.07,0.22978177150192555,56.01,2.0,N,31.02,4.0,0.2811473173509211,0.6793629784549005,2.0699999999999985,6.0,0.39821566110397943,Jeffrey David,288.0,179.0,Liefer,liefeje01,89.00999999999999,8.0,-2.77
10319,0.09,0.09,0.07185628742514971,0.09,0.0,N,0.09,0.0,0.0773809523809524,0.18516538351867695,0.09,0.0,0.10778443113772457,Michael George,263.0,1.08,Lincoln,lincomi01,0.09,9.0,-0.03
10320,2.01,0.02,0.2190625,1.01,0.0,N,0.02,0.0,0.24295667979400182,0.5279566797940018,0.02,0.0,0.285,Cole Edward,15.0,7.01,Liniak,liniaco01,3.01,2.0,-0.75
10321,0.01,0.01,0.005,0.01,0.0,N,0.01,0.0,0.009950248756218907,0.04495024875621891,0.01,0.0,0.035,Steven James,1.0,0.01,Lomasney,lomasst01,0.01,1.0,0.05
10322,166.01,21.02,0.26858213820078225,227.01,7.0,N,69.02000000000001,23.0,0.3182005467652729,0.7220858140403706,27.02,23.0,0.40388526727509777,Terrence Deon,890.0,824.01,Long,longte01,428.01,8.0,5.13
10323,77.00999999999999,17.03,0.25637910085054677,93.01,10.0,N,26.009999999999998,1.0,0.29813005036882245,0.669393719870645,43.01,12.0,0.37126366950182255,Jose Prado,659.0,422.0,Macias,maciajo01,201.0,8.0,1.87
10324,0.02,0.02,0.004987531172069826,0.02,0.0,N,0.02,0.0,0.009925558312655089,0.04483827651714387,0.02,0.0,0.03491271820448878,Onan Kainoa Satoshi,83.0,0.02,Masaoka,masaoon01,0.02,2.0,-0.04
10325,44.01,6.039999999999999,0.25,49.0,20.0,N,21.01,3.0,0.303477344573235,0.6894590797330524,11.03,4.0,0.3859817351598174,Ruben Amaury,295.0,219.0,Mateo,mateoru01,106.0,7.0,0.02
10326,0.01,0.01,0.125,0.01,0.0,N,0.01,0.0,0.12609238451935081,0.25859238451935085,0.01,0.0,0.1325,Pascual,6.0,1.0,Matos,matospa01,0.01,1.0,-0.15
10327,225.01999999999998,29.03,0.25737509139653914,454.01,18.0,N,108.03,26.0,0.331888940293353,0.7372459961061728,95.02,29.0,0.40535705581281983,Gary Nathaniel,1281.0,1056.01,Matthews,matthga02,612.01,15.0,14.17
10328,105.05000000000001,14.129999999999997,0.23336483155299917,118.02,23.0,N,28.10000000000001,5.0,0.27343792180546234,0.5962070261604335,34.109999999999985,18.0,0.32276910435497125,John Joseph,1100.0,568.01,McDonald,mcdonjo03,276.02,21.0,6.58
10329,0.01,0.01,0.005,0.01,0.0,N,0.01,0.0,0.009950248756218907,0.04495024875621891,0.01,0.0,0.035,Brian David,4.0,0.01,McNichol,mcnicbr01,0.01,1.0,-0.04
10330,58.029999999999994,7.049999999999999,0.24025457438345266,200.01,35.0,N,36.019999999999996,2.0,0.35752757970985544,0.7411313983256071,3.0599999999999987,10.0,0.38360381861575177,Frank,450.0,302.0,Menechino,menecfr01,207.01999999999998,8.0,5.43
10331,11.02,0.04,0.2075943396226415,14.01,8.0,N,0.04,1.0,0.2809242159908089,0.5414430839153372,6.01,1.0,0.2605188679245283,Chad William,106.0,44.01,Meyers,meyerch02,27.0,4.0,-1.31
10332,0.05,0.05,1.0,0.05,0.0,N,0.05,0.0,1.0,8.0,0.05,0.0,7.0,Cruz Gabriel,46.0,0.05,Molina,molinga01,0.05,5.0,0.02
10333,117.0,3.139999999999998,0.23252160251374707,154.0,26.0,N,39.05,3.0,0.2816490331995622,0.6086050426261136,20.07,15.0,0.32695600942655145,Jose Benjamin,947.0,592.0,Molina,molinjo01,240.0,16.0,2.89
10334,283.01,19.06,0.27720398376982663,520.0,117.0,Y,171.01999999999998,18.0,0.35036018336607727,0.7814169889728644,93.01,49.0,0.4310568056067871,Melvin,1556.0,1503.0,Mora,morame01,794.0,14.0,28.21
10335,0.02,0.02,1.0,0.02,0.0,N,0.02,0.0,1.0,8.0,0.02,0.0,7.000000000000001,James Samuel,21.0,0.02,Morris,morriji02,0.02,2.0,0.0
10336,70.00999999999999,7.02,0.2668963210702341,150.01,7.0,N,26.01,7.0,0.3341446265346963,0.7094556633239939,16.009999999999998,12.0,0.37531103678929767,Warren Randall,440.0,399.01,Morris,morriwa02,176.01,5.0,2.86
10337,0.05,0.05,0.09488775702697602,4.02,0.0,N,0.05,0.0,0.1559538169912114,0.2565008835824206,0.05,1.0,0.10054706659120918,Peter Daniel,121.0,5.029999999999999,Munro,munrope01,5.03,5.0,-0.1
10338,33.02,4.029999999999999,0.2306635071090047,71.0,7.0,N,8.04,0.0,0.31462078651685393,0.6482858734046897,22.020000000000003,1.0,0.3336650868878357,Calvin Duane,288.0,146.01,Murray,murraca01,108.01,6.0,2.12
10339,0.060000000000000005,0.060000000000000005,1.0,0.060000000000000005,0.0,N,0.060000000000000005,0.0,1.0,8.0,0.060000000000000005,0.0,7.0,Aaron Kenneth,47.0,0.060000000000000005,Myette,myettaa01,0.060000000000000005,6.0,0.02
10340,37.01,10.059999999999999,0.2525354969574036,80.0,9.0,N,23.02,3.0,0.31152073732718893,0.6920379787064993,29.03,10.0,0.38051724137931037,David Matthew,413.0,249.0,Newhan,newhada01,148.0,9.0,0.86
10341,2.0999999999999996,0.11999999999999998,0.13769112194309044,10.07,0.0,N,0.11999999999999998,0.0,0.1724110355857657,0.32135075145461545,1.11,0.0,0.14893971586884974,Tomokazu,204.0,33.05,Ohka,ohkato01,8.069999999999999,12.0,-0.59
10342,4.119999999999998,1.1500000000000001,0.10783571684659209,16.11,3.0,N,0.16,0.0,0.17031791694327658,0.30564038836103546,0.16,1.0,0.13532247141775886,Vicente,386.0,27.070000000000007,Padilla,padilvi01,13.089999999999998,16.0,-0.46
10343,35.02,2.089999999999998,0.2440532959326788,59.019999999999996,3.0,N,10.04,0.0,0.30259480526140353,0.6438711025966068,13.04,5.0,0.34127629733520337,Joshua William,321.0,174.01,Paul,pauljo01,92.00999999999999,10.0,0.27
10344,0.01,0.01,1.0,0.01,0.0,N,0.01,0.0,1.0,8.0,0.01,0.0,7.000000000000001,Juan Francisco,2.0,0.01,Pena,penaju01,0.01,1.0,0.0
10345,0.01,0.01,0.15384615384615385,2.0,0.0,N,0.01,0.0,0.26666666666666666,0.4251282051282051,0.01,0.0,0.15846153846153843,Christopher Ronald,7.0,2.0,Petersen,peterch02,1.0,1.0,0.0
10346,37.010000000000005,5.029999999999999,0.2571150971599402,78.01,6.0,N,27.01,5.0,0.3364213348050617,0.7850162525928046,5.029999999999999,8.0,0.4485949177877429,Benjamin Wayne,240.0,172.01,Petrick,petribe01,114.01,6.0,0.48
10347,5.01,2.02,0.21428571428571427,13.0,0.0,N,2.01,0.0,0.28368794326241137,0.6176561972306653,3.02,2.0,0.33396825396825397,Marquis Donnell,89.0,27.0,Porter,portebo03,23.0,3.0,-0.6
10348,0.05,0.05,1.0,0.05,0.0,N,0.05,0.0,1.0,8.0,0.05,0.0,7.0,Louis William,129.0,0.05,Pote,potelo01,0.05,5.0,0.06
10349,72.0,5.01,0.28191000918273645,56.0,13.0,N,45.0,2.0,0.32358003442340794,0.8047737901626182,17.0,4.0,0.48119375573921025,Mark David,293.0,307.0,Quinn,quinnma01,153.0,4.0,3.25
10350,0.02,0.02,0.009950248756218907,1.01,0.0,N,0.02,0.0,0.3410596026490067,0.41071134394253905,0.02,0.0,0.06965174129353235,Steven Nicholas,53.0,0.02,Rain,rainst01,0.02,2.0,0.04
